afnRemovalShipmentId,afnRemovalOrderId,dataStartTime,dataEndTime,requestDate,shipmentDate,skuId,fnsku,disposition,shippedQuantity,carrier,trackingNumber
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,683,X0011KTP4D,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,485,X0011QN78R,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,485,X0011QN78R,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,484,X0011KTNIV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,484,X0011KTNIV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,484,X0011KTNIV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,484,X0011KTNIV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,484,X0011KTNIV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,738,X0011QNWYB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,738,X0011QNWYB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,738,X0011QNWYB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,787,X0011QNTCV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,787,X0011QNTCV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,228,X000ZYT9XX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,774,X0011KTNTF,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,191,X000ZL586N,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,191,X000ZL586N,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,137,X000ZOXCLD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,815,X0011QNP1B,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,815,X0011QNP1B,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,815,X0011QNP1B,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,750,X0011NV6S3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,750,X0011NV6S3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,750,X0011NV6S3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,750,X0011NV6S3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,620,X0011M7ETJ,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,620,X0011M7ETJ,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,850,X0011QNX1D,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,850,X0011QNX1D,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,850,X0011QNX1D,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,850,X0011QNX1D,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,765,X0011NV6RJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,765,X0011NV6RJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,571,X0011KTOZN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,571,X0011KTOZN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,808,X0011QNTE9,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,691,X0011KTP43,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,662,X0011NV4RV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,662,X0011NV4RV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,756,X0011KTP5H,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,565,X0011QNT49,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,565,X0011QNT49,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,565,X0011QNT49,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,565,X0011QNT49,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,828,X0011QNTFD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,700,X0011QNOXZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,700,X0011QNOXZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,700,X0011QNOXZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,562,X0011KTNLX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,796,X0011M6LG1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,796,X0011M6LG1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,796,X0011M6LG1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,752,X0011KTNSB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,752,X0011KTNSB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,703,X0011QNWX7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,883,X0011M6LJN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,883,X0011M6LJN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,883,X0011M6LJN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,883,X0011M6LJN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,890,X0011KTNX1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,890,X0011KTNX1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,594,X0011QNWT1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,768,X0011QN7HN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,768,X0011QN7HN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,768,X0011QN7HN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,632,X0011QN7DH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,790,X0011M6LGB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,544,X0011QNT53,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,820,X0011QNX09,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,863,X0011KTP8T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,863,X0011KTP8T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,863,X0011KTP8T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,122,X000ZL14C5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,587,X0011QNOU3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,587,X0011QNOU3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,587,X0011QNOU3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,704,X0011QNOXP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,704,X0011QNOXP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,818,X0011QNP1L,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,818,X0011QNP1L,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,230,X0010GLX4X,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,528,X0011QNWS7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,528,X0011QNWS7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,528,X0011QNWS7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,702,X0011KTP57,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,633,X0011QNWVT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,633,X0011QNWVT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,493,X0011QN787,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,493,X0011QN787,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,493,X0011QN787,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,129,X000ZOX7GX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,732,X0011M6LEX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,732,X0011M6LEX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,732,X0011M6LEX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,732,X0011M6LEX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,732,X0011M6LEX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,499,X0011KTNJ5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,499,X0011KTNJ5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,552,X0011NV6KV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,552,X0011NV6KV,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,793,X0011QN7JB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,667,X0011NV4RL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,667,X0011NV4RL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,667,X0011NV4RL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,783,X0011NV4VR,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,631,X0011QNWUZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,631,X0011QNWUZ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,550,X0011QNWQT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,550,X0011QNWQT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,711,X0011KTP3T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,711,X0011KTP3T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,496,X0011KTNIL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,496,X0011KTNIL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,496,X0011KTNIL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,604,X0011QNOUD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,647,X0011QNT8P,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,647,X0011QNT8P,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,647,X0011QNT8P,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,638,X0011NV4S5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,638,X0011NV4S5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,638,X0011NV4S5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,763,X0011QNOYJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,763,X0011QNOYJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,564,X0011QNT4J,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,564,X0011QNT4J,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,564,X0011QNT4J,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,557,X0011KTP07,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,557,X0011KTP07,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,39,X000ZACS53,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,39,X000ZACS53,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,514,X0011KTOYJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,514,X0011KTOYJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,785,X0011NV4WB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,699,X0011QNWWD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,699,X0011QNWWD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,555,X0011KTOZ3,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,555,X0011KTOZ3,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,582,X0011KTND1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,582,X0011KTND1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,504,X0011M79HB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,835,X0011QNP3J,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,835,X0011QNP3J,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,835,X0011QNP3J,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,142,X000ZL0ZAH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,849,X0011KTNVD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,792,X0011KTP75,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,792,X0011KTP75,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,792,X0011KTP75,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,773,X0011QNOZN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,773,X0011QNOZN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,773,X0011QNOZN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,636,X0011QNOVH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,713,X0011QNTAN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,778,X0011QNWZP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,778,X0011QNWZP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,772,X0011QNTBH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,593,X0011KTP11,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,132,X000ZU1PYN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,533,X0011NV6LF,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-05,533,X0011NV6LF,Sellable,1,Destruction,05/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,567,X0011QN79V,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,567,X0011QN79V,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,505,X0011KTOXP,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,879,X0011QNZDJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,879,X0011QNZDJ,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,612,X0011KTP1L,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,735,X0011KTP5R,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,735,X0011KTP5R,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,592,X0011KTNCH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,592,X0011KTNCH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,592,X0011KTNCH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,861,X0011KTP9X,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,640,X0011M6LBL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,770,X0011QN7HD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,770,X0011QN7HD,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,836,X0011QNP4D,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,753,X0011QN7GT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,753,X0011QN7GT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,617,X0011QN7CN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,559,X0011QNT4T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,559,X0011QNT4T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,559,X0011QNT4T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,508,X0011QNOR1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,508,X0011QNOR1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,847,X0011QNP2P,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,847,X0011QNP2P,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,645,X0011QNOV7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,645,X0011QNOV7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,689,X0011KTNPT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,689,X0011KTNPT,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,608,X0011KTNM7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,608,X0011KTNM7,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,123,X000Z99K5Z,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,500,X0011KTN9Z,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,621,X0011NV4QH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,621,X0011NV4QH,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,797,X0011M6LH5,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,1261,X0011NV6UB,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,767,X0011NV4UN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,767,X0011NV4UN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,666,X0011NV4R1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,666,X0011NV4R1,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,789,X0011M6LGL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,789,X0011M6LGL,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,712,X0011M6LCF,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,712,X0011M6LCF,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,603,X0011KTNBX,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,717,X0011KTNQN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,717,X0011KTNQN,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,705,X0011QNT9T,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,591,X0011QNT67,Sellable,1,Destruction,03/08/2020
,112,2019-01-01,2024-03-19,2020-07-31,2020-08-03,591,X0011QNT67,Sellable,1,Destruction,03/08/2020
